5.000000e+00,1.896000e+03
4.700000e+01,1.752000e+03
1.050000e+02,8.628000e+03
1.250000e+02,2.945000e+03
1.700000e+02,3.432000e+03
4.000000e+00,3.280000e+02
2.500000e+01,7.900000e+01
7.800000e+01,2.500000e+02
1.200000e+02,2.507000e+03
1.480000e+02,3.390000e+02
